,Month,Day,Hour,Lat,Long,WindSpeed,Pressure,unique-key,distance,direction,gridID
13130,9,19,6,46.2,-44.8,60.0,993,EARL-1986-9,200.54654725271368,310.5622405148938,4861.0
13131,9,19,12,49.0,-42.0,55.0,995,EARL-1986-9,233.36260015850738,8.926712604175668,5110.0
13132,9,19,18,52.0,-39.5,55.0,996,EARL-1986-9,234.63109779597022,224.90207151721205,5481.0
13133,9,20,0,56.0,-34.0,55.0,997,EARL-1986-9,355.2255798422775,321.70887570256997,5979.0
13134,11,18,18,22.8,-62.8,30.0,1009,FRANCES-1986-10,0.0,0.0,1891.0
13135,11,19,0,23.5,-62.9,30.0,1008,FRANCES-1986-10,48.79452354857555,179.64588988975515,2014.0
13136,11,19,6,23.9,-62.9,35.0,1007,FRANCES-1986-10,27.645116336134134,180.0,2014.0
13137,11,19,12,24.4,-62.8,40.0,1006,FRANCES-1986-10,35.127120154293486,173.8800630697699,2137.0
13138,11,19,18,24.8,-62.7,50.0,1004,FRANCES-1986-10,28.350320200871394,168.09174343683935,2137.0
13139,11,20,0,25.8,-62.1,55.0,1002,FRANCES-1986-10,78.62589318333337,86.49895243393918,2261.0
13140,11,20,6,27.0,-61.0,65.0,1001,FRANCES-1986-10,107.3078150284174,245.46942765630607,2385.0
13141,11,20,12,27.8,-59.6,75.0,1000,FRANCES-1986-10,102.15707612543235,241.87831409810983,2509.0
13142,11,20,18,28.5,-58.7,75.0,1000,FRANCES-1986-10,73.13212835934164,243.30687790051527,2633.0
13143,11,21,0,29.1,-58.2,70.0,1001,FRANCES-1986-10,51.347348838331925,211.3317021616726,2634.0
13144,11,21,6,29.7,-58.0,65.0,1002,FRANCES-1986-10,43.180839381820086,186.33851032461706,2757.0
13145,11,21,12,30.4,-57.9,55.0,1003,FRANCES-1986-10,48.7474150360118,9.148795689732935,2880.0
13146,11,21,18,31.1,-57.9,45.0,1005,FRANCES-1986-10,48.37895358823515,0.0,2880.0
13178,8,9,12,26.3,-93.6,30.0,1010,NOTNAMED-1987-3,0.0,0.0,2352.0
13179,8,9,18,27.3,-94.0,35.0,1008,NOTNAMED-1987-3,73.38553819468292,13.250316000180177,2475.0
13180,8,10,0,28.4,-94.4,40.0,1008,NOTNAMED-1987-3,79.8566795555411,124.18852928748359,2597.0
13181,8,10,6,29.5,-94.5,40.0,1009,NOTNAMED-1987-3,76.26422014102226,178.05634234864857,2720.0
13182,8,10,12,30.5,-94.5,40.0,1009,NOTNAMED-1987-3,69.11279084033488,180.0,2843.0
13183,8,10,18,31.3,-94.1,30.0,1009,NOTNAMED-1987-3,60.16386399712347,122.78290262652034,2967.0
13184,8,11,0,31.8,-93.5,25.0,1009,NOTNAMED-1987-3,49.42574831790407,115.13512240717498,2967.0
13185,8,11,6,32.3,-92.7,25.0,1009,NOTNAMED-1987-3,58.2259622920091,132.9788319020067,3091.0
13186,8,11,12,32.3,-91.8,25.0,1008,NOTNAMED-1987-3,52.576409514548985,149.60211714380455,3092.0
13187,8,11,18,32.2,-91.2,25.0,1008,NOTNAMED-1987-3,35.74482433095521,152.1854807717057,3093.0
13188,8,12,0,32.1,-90.6,25.0,1007,NOTNAMED-1987-3,35.7826643513638,119.00153631398135,2970.0
13189,8,12,6,32.0,-90.2,25.0,1007,NOTNAMED-1987-3,24.429582395451263,50.82281556326758,2971.0
13190,8,12,12,32.0,-89.7,25.0,1007,NOTNAMED-1987-3,29.305459233262127,32.33324985863615,2971.0
13191,8,12,18,32.0,-89.3,20.0,1007,NOTNAMED-1987-3,23.44437490713284,20.35168969220135,2972.0
13192,8,13,0,31.9,-88.8,20.0,1008,NOTNAMED-1987-3,30.12493107358645,25.535532004894165,2972.0
13193,8,13,6,31.8,-88.4,20.0,1008,NOTNAMED-1987-3,24.478566229039956,27.28651035705588,2972.0
13194,8,13,12,31.7,-88.0,20.0,1009,NOTNAMED-1987-3,24.502958429057227,50.20523776088683,2973.0
13195,8,13,18,31.5,-87.7,15.0,1009,NOTNAMED-1987-3,22.425935243908448,119.69068480275072,2973.0
13196,8,14,0,31.3,-87.4,15.0,1010,NOTNAMED-1987-3,22.45572583678612,154.1351540600755,2973.0
13197,8,14,6,31.1,-87.1,15.0,1010,NOTNAMED-1987-3,22.485370477730626,162.52984534981516,2851.0
13198,8,14,12,30.8,-86.8,15.0,1010,NOTNAMED-1987-3,27.314436467858084,165.67495479698775,2851.0
13199,8,14,18,30.6,-86.6,15.0,1011,NOTNAMED-1987-3,18.229770089710865,170.41876029983842,2851.0
13200,8,15,0,30.3,-86.3,15.0,1011,NOTNAMED-1987-3,27.37466316000235,158.74242916875787,2852.0
13201,8,15,6,30.0,-86.0,15.0,1011,NOTNAMED-1987-3,27.4104580147893,10.623645073829463,2729.0
13202,8,15,12,29.8,-85.6,15.0,1012,NOTNAMED-1987-3,27.665948686261498,358.64260152778064,2729.0
13203,8,15,18,29.7,-85.0,15.0,1012,NOTNAMED-1987-3,36.659508944408685,355.3084787008279,2730.0
13204,8,16,0,29.8,-84.5,15.0,1013,NOTNAMED-1987-3,30.78754967755099,358.67447248606686,2730.0
13205,8,16,6,30.2,-84.0,15.0,1014,NOTNAMED-1987-3,40.74128261922675,10.947414102745604,2854.0
13206,8,16,12,30.5,-83.7,15.0,1014,NOTNAMED-1987-3,27.386623425503366,11.716236024152657,2854.0
13207,8,16,18,30.9,-83.2,10.0,1014,NOTNAMED-1987-3,40.584842819204866,29.517118865682527,2855.0
13208,8,17,0,31.4,-82.9,10.0,1015,NOTNAMED-1987-3,38.84587529430665,18.345463922022454,2978.0
13209,8,17,6,31.8,-82.3,10.0,1015,NOTNAMED-1987-3,44.85175385955131,34.95120311190302,2979.0
13302,8,18,0,14.8,-20.0,25.0,1011,BRET-1987-5,0.0,0.0,950.0
13303,8,18,6,14.9,-22.0,25.0,1010,BRET-1987-5,133.78702870764047,139.10272554126186,948.0
13304,8,18,12,15.0,-24.0,30.0,1008,BRET-1987-5,133.72507280479695,90.86691157479824,946.0
13305,8,18,18,15.1,-26.0,35.0,1004,BRET-1987-5,133.66271068702227,49.832877109959945,944.0
13306,8,19,0,15.2,-27.9,35.0,1004,BRET-1987-5,126.93833374664186,112.90993759361677,942.0
13307,8,19,6,15.3,-29.5,35.0,1004,BRET-1987-5,106.91000116991968,99.85825992778513,1063.0
13308,8,19,12,15.4,-31.0,35.0,1004,BRET-1987-5,100.20937077988896,72.2372857403686,1062.0
13309,8,19,18,15.5,-32.4,40.0,1002,BRET-1987-5,93.51695143267125,91.43678685739282,1060.0
13310,8,20,0,15.6,-34.0,40.0,1002,BRET-1987-5,106.75655795471503,94.37778077668118,1059.0
13311,8,20,6,15.7,-35.5,45.0,1000,BRET-1987-5,100.0646495581864,86.98450789454891,1057.0
13312,8,20,12,15.8,-37.0,45.0,1000,BRET-1987-5,100.0158024326701,91.44279240525398,1056.0
13313,8,20,18,15.9,-38.4,45.0,1000,BRET-1987-5,93.33522051248164,104.68272232467007,1054.0
13314,8,21,0,16.0,-39.8,40.0,1002,BRET-1987-5,93.28908082428234,89.68821911482026,1053.0
13315,8,21,6,16.4,-41.0,40.0,1002,BRET-1987-5,84.30359894038696,46.78339652309946,1175.0
13316,8,21,12,16.9,-42.5,35.0,1005,BRET-1987-5,105.1618048190933,98.64301903104722,1173.0
13317,8,21,18,17.1,-43.9,35.0,1005,BRET-1987-5,93.55653440408946,169.84499960765277,1172.0
13318,8,22,0,17.5,-45.0,35.0,1005,BRET-1987-5,77.6708695035212,204.56618032731518,1294.0
13319,8,22,6,17.8,-46.1,35.0,1005,BRET-1987-5,75.35376385566585,325.4254692801684,1293.0
13320,8,22,12,18.1,-47.2,35.0,1007,BRET-1987-5,75.2367792441569,315.07625682474406,1292.0
13321,8,22,18,18.4,-48.3,30.0,1009,BRET-1987-5,75.11790376810636,255.33696775894873,1414.0
13322,8,23,0,19.0,-49.4,30.0,1009,BRET-1987-5,83.09657316081137,254.50317862739627,1412.0
13323,8,23,6,19.8,-50.3,30.0,1009,BRET-1987-5,80.61686891142273,331.12253521012354,1535.0
13324,8,23,12,20.5,-51.3,25.0,1011,BRET-1987-5,80.93329482143736,8.067017086037005,1657.0
13325,8,23,18,21.4,-52.5,25.0,1011,BRET-1987-5,99.33653491973747,126.86630480663031,1778.0
13326,8,24,0,22.2,-53.8,25.0,1011,BRET-1987-5,100.07955880086074,72.80311313057109,1900.0
13327,8,24,6,23.8,-54.5,25.0,1011,BRET-1987-5,119.21002716056698,332.0874457020337,2022.0
13342,9,5,12,15.2,-31.3,25.0,1011,CINDY-1987-7,0.0,0.0,939.0
13343,9,5,18,16.0,-32.2,30.0,1009,CINDY-1987-7,81.52398873194242,129.76454065893554,1061.0
13344,9,6,0,16.9,-33.1,30.0,1009,CINDY-1987-7,86.18410715015584,113.06802651837886,1183.0
13345,9,6,6,18.0,-34.2,30.0,1009,CINDY-1987-7,105.06837771770729,323.9442592087079,1305.0
13346,9,6,12,18.9,-35.3,30.0,1009,CINDY-1987-7,95.23471752065437,248.9003047232452,1427.0
13347,9,6,18,20.0,-36.6,30.0,1009,CINDY-1987-7,113.82742139896975,308.9271949489533,1548.0
13348,9,7,0,21.3,-37.8,30.0,1009,CINDY-1987-7,118.72176017251766,49.83830118307246,1793.0
13349,9,7,6,22.9,-38.6,30.0,1008,CINDY-1987-7,121.86912929543466,151.89076978077907,1915.0
13350,9,7,12,24.6,-39.3,35.0,1007,CINDY-1987-7,125.5585818285555,320.52650544941883,2161.0
13351,9,7,18,26.4,-39.3,40.0,1003,CINDY-1987-7,124.40302351260351,0.0,2407.0
13352,9,8,0,28.2,-39.4,45.0,1000,CINDY-1987-7,124.55450402453712,174.27758019950988,2652.0
13353,9,8,6,30.0,-39.5,45.0,1000,CINDY-1987-7,124.5494864937339,357.64703762534066,2775.0
13354,9,8,12,31.1,-39.5,45.0,1000,CINDY-1987-7,76.02406992436937,0.0,2898.0
13355,9,8,18,32.2,-39.4,40.0,1003,CINDY-1987-7,76.25136625334794,6.642889491770683,3144.0
13356,9,9,0,33.3,-39.3,35.0,1005,CINDY-1987-7,76.24594311510515,185.24542795588167,3268.0
13357,9,9,6,34.4,-39.0,35.0,1005,CINDY-1987-7,77.9496387905991,198.59455501355808,3391.0
13358,9,9,12,35.7,-37.9,35.0,1007,CINDY-1987-7,109.29517065824876,201.72517745751935,3515.0
13359,9,9,18,37.0,-36.5,35.0,1007,CINDY-1987-7,118.93148623483981,115.19998406952296,3639.0
13360,9,10,0,38.1,-34.9,35.0,1007,CINDY-1987-7,116.03858695234226,111.28518938718577,3764.0
13361,9,10,6,39.7,-32.6,35.0,1007,CINDY-1987-7,165.91632755706496,332.61023592914665,4012.0
13362,9,10,12,41.0,-30.5,35.0,1007,CINDY-1987-7,142.49422403835578,240.00587657686958,4137.0
13363,9,10,18,42.5,-28.0,35.0,1005,CINDY-1987-7,165.40701926125965,3.221896380972868,4386.0
13383,9,8,18,10.8,-18.4,25.0,1012,DENNIS-1987-10,0.0,0.0,459.0
13384,9,9,0,10.9,-19.5,25.0,1011,DENNIS-1987-10,74.98414869060274,174.067164881641,458.0
13385,9,9,6,10.9,-20.7,25.0,1011,DENNIS-1987-10,81.43903532387655,20.21689359514445,457.0
13386,9,9,12,10.9,-21.9,25.0,1011,DENNIS-1987-10,81.43903532387634,5.143301199141987,456.0
13387,9,9,18,10.8,-23.0,30.0,1011,DENNIS-1987-10,74.98414869060295,16.170454728356553,455.0
13388,9,10,0,10.7,-23.6,30.0,1011,DENNIS-1987-10,41.321991119071996,38.899166113751974,454.0
13389,9,10,6,10.7,-24.3,30.0,1009,DENNIS-1987-10,47.53776868735554,158.6008496380922,454.0
13390,9,10,12,10.8,-25.0,35.0,1008,DENNIS-1987-10,48.0297581635865,172.51336297007185,453.0
13391,9,10,18,10.9,-25.7,35.0,1005,DENNIS-1987-10,48.01410073228855,175.99811610976113,452.0
13392,9,11,0,11.3,-26.3,40.0,1003,DENNIS-1987-10,49.194279515924656,229.00513708065972,575.0
13393,9,11,6,11.8,-27.0,40.0,1002,DENNIS-1987-10,58.65850858260588,327.53809321566433,574.0
13394,9,11,12,12.3,-27.7,45.0,1001,DENNIS-1987-10,58.58876547542631,315.01683947614714,696.0
13395,9,11,18,12.8,-28.5,45.0,1000,DENNIS-1987-10,64.08425915779026,241.60245552617948,695.0
13396,9,12,0,13.2,-29.5,45.0,1000,DENNIS-1987-10,72.79487665233985,228.02495125492618,694.0
13397,9,12,6,13.5,-30.5,40.0,1001,DENNIS-1987-10,70.36896855688643,295.1100528787806,816.0
13398,9,12,12,13.8,-31.5,40.0,1002,DENNIS-1987-10,70.28824318265526,343.7552202132764,815.0
13399,9,12,18,14.2,-32.5,35.0,1004,DENNIS-1987-10,72.53445384224001,6.896912733125149,814.0
13400,9,13,0,14.6,-33.2,35.0,1005,DENNIS-1987-10,54.405971150288515,151.19744966519858,937.0
13401,9,13,6,15.1,-33.9,35.0,1005,DENNIS-1987-10,58.1456235020707,147.67945143521158,936.0
13402,9,13,12,15.5,-34.6,35.0,1005,DENNIS-1987-10,54.23831336501422,105.47398291998591,1058.0
13403,9,13,18,15.9,-35.4,35.0,1005,DENNIS-1987-10,59.978299033645996,47.847894175755314,1057.0
13404,9,14,0,16.3,-36.7,35.0,1005,DENNIS-1987-10,90.64110658870396,98.20267871451404,1179.0
13405,9,14,6,16.8,-37.9,35.0,1005,DENNIS-1987-10,86.68471425101635,154.56989190501574,1178.0
13406,9,14,12,17.2,-39.2,35.0,1005,DENNIS-1987-10,90.2583159816929,140.08776472788733,1300.0
13407,9,14,18,17.7,-40.5,35.0,1005,DENNIS-1987-10,92.41519230445006,336.27970604366834,1298.0
13408,9,15,0,17.8,-41.5,35.0,1005,DENNIS-1987-10,66.18448554233142,321.1731172398161,1297.0
13409,9,15,6,17.8,-42.4,35.0,1005,DENNIS-1987-10,59.22383071613357,232.4782547702563,1296.0
13410,9,15,12,17.7,-43.4,35.0,1005,DENNIS-1987-10,66.184485542331,201.27389190515035,1295.0
13411,9,15,18,17.6,-44.4,35.0,1005,DENNIS-1987-10,66.22095982689606,198.41354708426215,1294.0
13412,9,16,0,17.5,-45.1,35.0,1005,DENNIS-1987-10,46.64197060735844,207.10656253527685,1294.0
13413,9,16,6,17.5,-45.7,35.0,1005,DENNIS-1987-10,39.54840774235264,338.9516576132938,1293.0
13414,9,16,12,17.6,-46.3,35.0,1005,DENNIS-1987-10,40.137015666109065,347.9594209234503,1293.0
13415,9,16,18,17.6,-46.9,35.0,1005,DENNIS-1987-10,39.52658383982917,349.7204717184778,1292.0
13416,9,17,0,17.7,-47.7,35.0,1005,DENNIS-1987-10,53.138836509513794,334.32243346691445,1291.0
13417,9,17,6,17.8,-48.4,35.0,1005,DENNIS-1987-10,46.59133292424369,250.66329123827484,1290.0
13418,9,17,12,17.8,-49.1,35.0,1006,DENNIS-1987-10,46.06299692980294,204.8729010103701,1290.0
13419,9,17,18,17.9,-49.9,35.0,1006,DENNIS-1987-10,53.080497406976995,204.78176514373467,1289.0
13420,9,18,0,18.1,-51.1,30.0,1007,DENNIS-1987-10,80.07801603985156,249.06595183947763,1288.0
13421,9,18,6,18.5,-52.1,30.0,1009,DENNIS-1987-10,71.20300184618975,306.23462169435237,1410.0
13422,9,18,12,20.8,-53.0,30.0,1010,DENNIS-1987-10,169.40770516519774,162.9082345313467,1655.0
13423,9,18,18,23.2,-53.8,30.0,1011,DENNIS-1987-10,173.61028001426672,14.844204851399939,2023.0
13424,9,19,0,24.5,-54.8,30.0,1012,DENNIS-1987-10,109.85338106279664,244.46304741727198,2145.0
13425,9,19,6,25.7,-55.7,30.0,1012,DENNIS-1987-10,100.25409354053704,266.6874383377383,2267.0
13426,9,19,12,27.0,-56.8,25.0,1012,DENNIS-1987-10,112.7522756469309,16.24773680411958,2389.0
13427,9,19,18,28.5,-57.4,25.0,1012,DENNIS-1987-10,109.9723953989756,143.82066758979929,2634.0
13428,9,20,0,30.2,-56.0,25.0,1012,DENNIS-1987-10,144.62415918702004,157.60253344849426,2882.0
13429,9,20,6,31.3,-54.0,25.0,1012,DENNIS-1987-10,141.0316224036721,70.1028282033822,3007.0
13430,9,20,12,32.1,-51.7,25.0,1012,DENNIS-1987-10,146.1052796679748,126.37691432742933,3009.0
13431,9,20,18,32.8,-49.5,25.0,1012,DENNIS-1987-10,137.1213412849896,10.834724152636907,3134.0
13449,9,20,0,9.8,-51.3,25.0,1008,EMILY-1987-12,0.0,0.0,304.0
13450,9,20,6,10.4,-53.0,25.0,1007,EMILY-1987-12,122.87873390032145,35.19388182666875,425.0
13451,9,20,12,10.9,-54.7,30.0,1006,EMILY-1987-12,120.52738169026696,19.913219801793506,423.0
13452,9,20,18,11.4,-56.4,35.0,1005,EMILY-1987-12,120.34163760202465,203.40107551287483,544.0
13453,9,21,0,12.0,-58.0,40.0,1004,EMILY-1987-12,115.950874227017,264.01622286517943,543.0
13454,9,21,6,12.4,-59.7,40.0,1004,EMILY-1987-12,118.11851236299178,279.68098749674596,664.0
13455,9,21,12,13.1,-61.3,45.0,1004,EMILY-1987-12,118.20644330326486,272.9882195994586,663.0
13456,9,21,18,13.7,-63.1,50.0,1002,EMILY-1987-12,127.9229533823664,334.0732096973192,784.0
13457,9,22,0,14.5,-64.7,60.0,992,EMILY-1987-12,120.6609692801424,126.65478269560906,905.0
13458,9,22,6,15.1,-66.3,80.0,978,EMILY-1987-12,114.6713650996069,123.77332935927963,904.0
13459,9,22,12,15.9,-67.7,90.0,971,EMILY-1987-12,108.39876029118182,82.04268098344673,1025.0
13460,9,22,18,16.7,-69.1,110.0,958,EMILY-1987-12,108.08054837201753,147.17636059328834,1147.0
13461,9,23,0,17.8,-70.4,105.0,960,EMILY-1987-12,114.6380962506296,256.3279911615447,1268.0
13462,9,23,6,19.0,-71.5,70.0,984,EMILY-1987-12,109.91728543936041,282.71906910598676,1390.0
13463,9,23,12,20.0,-72.3,55.0,1004,EMILY-1987-12,86.56127528717813,197.57178051452067,1513.0
13464,9,23,18,20.9,-72.8,40.0,1003,EMILY-1987-12,70.12394779430454,158.0874304938876,1635.0
13465,9,24,0,22.0,-73.0,40.0,1000,EMILY-1987-12,77.104891336573,16.52092384991639,1758.0
13466,9,24,6,23.2,-73.0,45.0,1001,EMILY-1987-12,82.93534900840253,-0.0,2004.0
13467,9,24,12,24.4,-72.7,45.0,1002,EMILY-1987-12,85.07723406095714,36.250286115503755,2127.0
13468,9,24,18,26.0,-72.0,45.0,1002,EMILY-1987-12,118.92872705161265,145.74591054751954,2251.0
13469,9,25,0,28.0,-70.5,45.0,999,EMILY-1987-12,166.24341229824626,268.993738115687,2498.0
13470,9,25,6,30.2,-68.0,70.0,985,EMILY-1987-12,214.25440608469842,128.0499508218609,2870.0
13471,9,25,12,32.4,-64.6,80.0,974,EMILY-1987-12,251.8314845824164,191.61763056671182,3119.0
13472,9,25,18,35.0,-60.0,80.0,974,EMILY-1987-12,319.69842357094615,67.23074160489129,3370.0
13473,9,26,0,38.0,-55.0,75.0,976,EMILY-1987-12,346.53888091753726,253.90290553884915,3744.0
13474,9,26,6,41.2,-49.0,70.0,979,EMILY-1987-12,388.4357604224686,19.18912217423286,4242.0
13475,9,26,12,44.8,-42.5,65.0,983,EMILY-1987-12,411.90580635798534,166.24030387168622,4617.0
13476,9,26,18,49.0,-36.0,55.0,994,EMILY-1987-12,422.1800590233426,159.0727925534017,5116.0
13477,10,9,6,15.0,-82.6,25.0,1004,FLOYD-1987-13,0.0,0.0,887.0
13478,10,9,12,14.5,-82.5,25.0,1003,FLOYD-1987-13,35.196784217959426,354.68537748562056,887.0
13479,10,9,18,14.1,-82.1,25.0,1001,FLOYD-1987-13,38.495134087442636,0.8943499157520278,765.0
13480,10,10,0,14.4,-81.8,25.0,999,FLOYD-1987-13,28.87447107717197,355.27785025835044,888.0
13481,10,10,6,15.3,-82.2,30.0,999,FLOYD-1987-13,67.6983250069403,101.77074892874518,1011.0
13482,10,10,12,16.0,-82.2,35.0,999,FLOYD-1987-13,48.37895358823471,180.0,1011.0
13483,10,10,18,16.8,-83.5,35.0,999,FLOYD-1987-13,102.39991477782337,77.52271456673142,1132.0
13484,10,11,0,17.6,-83.9,40.0,999,FLOYD-1987-13,61.27331173824573,351.3100203191337,1255.0
13485,10,11,6,18.4,-84.2,40.0,998,FLOYD-1987-13,58.70129810708596,342.70802818797114,1378.0
13486,10,11,12,19.4,-84.5,45.0,997,FLOYD-1987-13,71.84254469598685,226.67356854480613,1500.0
13487,10,11,18,20.5,-84.5,50.0,996,FLOYD-1987-13,76.02406992436916,180.0,1623.0
13488,10,12,0,21.7,-84.3,55.0,995,FLOYD-1987-13,83.93190735653542,194.85289025422787,1747.0
13489,10,12,6,23.0,-84.0,60.0,994,FLOYD-1987-13,91.8701376476825,322.09455067126345,1870.0
13490,10,12,12,24.0,-82.9,65.0,993,FLOYD-1987-13,98.168474562992,109.22117121143519,1994.0
13491,10,12,18,24.7,-81.5,65.0,993,FLOYD-1987-13,100.55270281129016,116.20590151196762,2118.0
13492,10,13,0,25.3,-79.9,60.0,993,FLOYD-1987-13,108.4589116501641,90.386471438641,2243.0
13493,10,13,6,26.0,-78.3,50.0,994,FLOYD-1987-13,110.80143767528783,139.0511955048944,2245.0
13494,10,13,12,27.0,-76.9,45.0,996,FLOYD-1987-13,110.78962755888766,273.2645680388275,2369.0
13495,10,13,18,28.1,-75.4,40.0,997,FLOYD-1987-13,119.27802157005407,280.0061582530899,2493.0
13496,10,14,0,29.5,-74.0,40.0,998,FLOYD-1987-13,128.64915030656093,252.52769340849852,2741.0
13514,8,5,18,32.0,-77.5,20.0,1015,ALBERTO-1988-1,0.0,0.0,2983.0
13515,8,6,0,32.8,-76.2,20.0,1014,ALBERTO-1988-1,93.86945554111212,13.970062361020755,3108.0
13516,8,6,6,34.0,-75.2,20.0,1013,ALBERTO-1988-1,101.03020392422253,310.46084888794985,3232.0
13517,8,6,12,35.2,-74.6,25.0,1012,ALBERTO-1988-1,89.68424939704643,276.9334928699206,3478.0
13518,8,6,18,37.0,-73.5,25.0,1011,ALBERTO-1988-1,138.7389762133787,100.12185625620494,3602.0
13519,8,7,0,38.7,-72.4,25.0,1009,ALBERTO-1988-1,131.93611966086414,151.02224104551237,3849.0
13520,8,7,6,40.0,-70.8,30.0,1006,ALBERTO-1988-1,124.02950198127775,264.38570487336415,3974.0
13521,8,7,12,41.5,-69.0,35.0,1002,ALBERTO-1988-1,140.09698524771298,230.7405863285732,4222.0
13522,8,7,18,43.0,-67.5,35.0,1002,ALBERTO-1988-1,128.97546610153552,90.25261095642124,4346.0
13523,8,8,0,45.0,-65.5,35.0,1004,ALBERTO-1988-1,170.26030184856265,150.8651385906564,4594.0
13524,8,8,6,47.0,-63.0,35.0,1006,ALBERTO-1988-1,183.04323996914448,293.2276360898862,4843.0
13525,8,8,12,49.0,-60.0,30.0,1008,ALBERTO-1988-1,195.81240689683256,2.4312594737611253,5092.0
13526,8,8,18,51.0,-56.0,25.0,1010,ALBERTO-1988-1,225.07551475136373,325.74823514497837,5342.0
13527,8,8,0,30.4,-90.3,25.0,1010,BERYL-1988-2,0.0,0.0,2848.0
13528,8,8,6,29.7,-89.7,30.0,1009,BERYL-1988-2,60.24005217693975,298.532109390259,2725.0
13529,8,8,12,29.7,-89.4,35.0,1007,BERYL-1988-2,18.010059402108954,188.97984676332976,2725.0
13530,8,8,18,29.4,-89.2,40.0,1005,BERYL-1988-2,23.968359878401376,187.01135640703006,2726.0
13531,8,9,0,29.3,-89.1,45.0,1002,BERYL-1988-2,9.168220390792017,183.5755871956443,2726.0
13532,8,9,6,29.6,-89.5,45.0,1001,BERYL-1988-2,31.770993210329774,159.86153549726612,2725.0
13533,8,9,12,30.1,-90.4,45.0,1002,BERYL-1988-2,64.06732957730907,346.7385130319301,2724.0
13534,8,9,18,30.1,-90.9,40.0,1005,BERYL-1988-2,29.89649072772042,353.05635309794263,2724.0
13535,8,10,0,30.3,-91.6,30.0,1006,BERYL-1988-2,44.03812887186911,335.86598755494316,2846.0
13536,8,10,6,30.7,-92.2,30.0,1007,BERYL-1988-2,45.17581704379242,239.40599467955764,2846.0
13537,8,10,12,31.2,-92.6,25.0,1008,BERYL-1988-2,41.90762063430619,203.36359515517654,2968.0
13538,8,10,18,31.7,-93.2,20.0,1011,BERYL-1988-2,49.452793048266926,224.77151146819125,2968.0
13539,8,21,12,14.9,-43.3,25.0,1009,CHRIS-1988-3,0.0,0.0,927.0
13540,8,21,18,14.6,-45.7,25.0,1009,CHRIS-1988-3,161.73808441341,57.15266867873527,924.0
13541,8,22,0,14.6,-47.8,25.0,1009,CHRIS-1988-3,140.44977156397826,155.32743954370008,922.0
13542,8,22,6,14.7,-49.9,25.0,1009,CHRIS-1988-3,140.58774896654307,33.586308756854145,920.0
13543,8,22,12,14.8,-51.9,30.0,1009,CHRIS-1988-3,133.8485782050495,69.84575509820786,918.0
13544,8,22,18,15.1,-54.0,30.0,1009,CHRIS-1988-3,141.74804666918348,134.8670342356087,916.0
13545,8,23,0,15.3,-55.7,30.0,1009,CHRIS-1988-3,114.22057772718331,79.20949238566998,1037.0
13546,8,23,6,15.6,-57.5,30.0,1009,CHRIS-1988-3,121.68639297363353,75.71751372217109,1035.0
13547,8,23,12,16.0,-59.2,30.0,1009,CHRIS-1988-3,116.38309534696596,71.80807134241051,1034.0
13548,8,23,18,16.3,-61.0,30.0,1009,CHRIS-1988-3,121.27860466080534,92.70015814344647,1155.0
13549,8,24,0,16.7,-62.4,30.0,1009,CHRIS-1988-3,96.80431711747627,143.23200995943225,1153.0
13550,8,24,6,16.9,-63.8,30.0,1009,CHRIS-1988-3,93.65364674554225,147.79067426865134,1152.0
13551,8,24,12,17.2,-65.2,30.0,1009,CHRIS-1988-3,94.80013398018143,6.285274773551847,1274.0
13552,8,24,18,17.5,-66.7,30.0,1009,CHRIS-1988-3,101.1008300653824,343.0664173268657,1272.0
13553,8,25,0,17.8,-67.8,30.0,1009,CHRIS-1988-3,75.35376385566545,225.38175337311537,1271.0
13554,8,25,6,18.2,-68.8,30.0,1009,CHRIS-1988-3,71.30690105542166,223.40938149794198,1393.0
13555,8,25,12,18.5,-69.8,30.0,1008,CHRIS-1988-3,68.79701249243826,274.04560163756554,1392.0
13556,8,25,18,19.1,-70.9,30.0,1008,CHRIS-1988-3,83.05961345457429,293.57330206895233,1391.0
13557,8,26,0,19.8,-72.1,30.0,1008,CHRIS-1988-3,91.95658738678246,215.1024551369185,1513.0
13558,8,26,6,20.5,-73.2,30.0,1008,CHRIS-1988-3,86.22196211382605,172.73203295766652,1635.0
13559,8,26,12,21.5,-74.2,30.0,1008,CHRIS-1988-3,94.54916908046889,50.32705279107368,1757.0
13560,8,26,18,22.5,-75.4,30.0,1008,CHRIS-1988-3,103.38939701443753,120.93079660974531,1878.0
13561,8,27,0,23.3,-76.2,30.0,1008,CHRIS-1988-3,75.17355879387688,166.948523305677,2001.0
13562,8,27,6,24.1,-77.2,30.0,1008,CHRIS-1988-3,84.0342492040421,317.22679394224133,2000.0
13563,8,27,12,24.9,-78.1,30.0,1008,CHRIS-1988-3,79.12384882602987,301.45315539230387,2122.0
13564,8,27,18,25.8,-79.0,30.0,1008,CHRIS-1988-3,83.83737622203911,218.5813339233113,2244.0
13565,8,28,0,26.8,-79.7,30.0,1008,CHRIS-1988-3,81.5937540760511,169.34446967017595,2366.0
13566,8,28,6,28.2,-80.0,40.0,1008,CHRIS-1988-3,98.49008017173163,17.43002192082405,2612.0
13567,8,28,12,30.8,-80.8,45.0,1005,CHRIS-1988-3,186.0231740028692,215.987863856196,2857.0
13568,8,28,18,32.8,-81.1,35.0,1006,CHRIS-1988-3,139.34404147651773,355.6653466392433,3103.0
